#,Card Number,Title,Sold Price,Sold Date,URL
131,#CPA-GW,2025 Bowman Draft CPA-GW Gage Wood 1st Prospect Chrome Auto BJLB,$27.00,"Feb 28, 2026",https://www.ebay.com/itm/397637593913?_skw=2025+bowman+%23CPA-&itmmeta=01KJKYN48ZDABCAZ1NMDYWZH0V&hash=item5c950c2b39:g:4ToAAeSwG6xpmvzk&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xCjnmFIAEfdMZ6CPLxIlcxCVSg9RNUJW09u00b%2B54ETV8BcRfw92Pyq0DcpCvagnAFN1lJvJVCRcRN2zbuTsUAku6P91jNnocI%2BYGbL0oIUkqjyEI70QbTetVfre%2B9rh1wxqYzukeFq7Gu%2FUCbmvpTqveIcw%2Fs3nTA9CvQMmmECnMODCY7BkMPCZPyWJbCnmQZ91etvOU16p5JxmDpVTmY91DxjZuXu2pagLyYYRsvoHnSZB2RPygLuZRYRWVSVs9k%3D%7Ctkp%3ABk9SR5jF1P6UZw
132,#CPA-SHA,2025 Bowman Draft Steele Hall Chrome Auto 1st Prospect #CPA-SHA Reds,$68.09,"Feb 28, 2026",https://www.ebay.com/itm/127701150609?_skw=2025+bowman+%23CPA-&epid=11090804311&itmmeta=01KJKYN48Z00CXKN5JTHX8KP43&hash=item1dbb94eb91:g:Dl4AAeSwzl1pnLhD&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xCD%2FVWXSX7Ognw7DsPbhvh%2FCnWzZgb8mu4ez5iKcTkolHSU1Qu9CoZgSloHP5Jg%2F4%2Fvi%2BFD31wjY3ARYJq8oo3CRXfli7yGVImxAlpwLEpnhlm0K9zfG4i6zTKquFnFwyaYnMVESyxn%2Bg%2FT7STwRfkoTEBy0%2BsitIZxYDoZHpV3qvc5HJYvFQMprf1UNAGlSC0jSvJelmqQH%2BHzSLjpKOFnjCAIhzHdX%2Bpr1xqdWicXn0Dz5g1QfVyMEIBlAln7HNIkb7j0KnpdHW6KZpXgAwKXmvPTEXwFErZAp4xzyVPgDQ%3D%3D%7Ctkp%3ABk9SR5jF1P6UZw
133,#CPA-TS,2025 Bowman Draft Tate Southisene Chrome Auto 1st Prospect #CPA-TS Braves,$23.25,"Feb 28, 2026",https://www.ebay.com/itm/127701150624?_skw=2025+bowman+%23CPA-&itmmeta=01KJKYN48Z3HQ07KY2WXDM4GC8&hash=item1dbb94eba0:g:5T0AAeSws09pnLi9&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xA0XGFBvhanEhtOKWc1h%2Fiz86TFzC7TcmgwwY7agPnKikz6Ta1pJWMkqMHc%2Fw8Hz1w8BjwMycHeTyxc28FaxITWBfzo2WHbgxWyy5mIOEWRzTKhJiWMwa2c1OodbY2YeXuOnSEg4i%2BF9PTGAq7YC2%2Fo2%2BoORruEXw%2Fuh8En2CvcGXNqTctGL0qf5wH3GwmB66P5jGUpxmZbeRk%2FPh1%2BSFv9aGTfwOmCozS1c7lr7343Ee3tEeYLLKNrxaAks6Saln8%3D%7Ctkp%3ABk9SR5jF1P6UZw
134,#CPA-MW,2025 Bowman Draft CPA-MW Malachi Witherspoon 1st Prospect Chrome Auto BJLB,$9.50,"Feb 28, 2026",https://www.ebay.com/itm/397637590131?_skw=2025+bowman+%23CPA-&itmmeta=01KJKYN48ZNG2XTG6SHNEAE46F&hash=item5c950c1c73:g:sLgAAeSwzq5pmvyZ&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xDMA%2BudVj%2FKBsnhF9vIny68O1GD1jHNkM%2FNSMFCGwjX25BLCO2MekN31fq3YWsnFn3X0ykj8Vj%2Fun93Jn19MEvOclBobo0FP9nWBaTbsXciv67qMxwJx%2F5HhlqbppzHOmlWpo6gO37vYTetPzCxjcfbVe%2B%2BT2DmVZ6cp6e9xDb1Nh5uypQo%2Be1EJXiIqELT3Lbc%2F2CXUk%2BAHG4vczikiRYn01CNO%2FSMmWfKwh6sLDDByAyCLo0KqD9PBX4AwxGxlUBZ9DS%2B3bkw8I4Dof0Opm9YAzkuzHg7hnB1yg3VmrW6Yw%3D%3D%7Ctkp%3ABk9SR5jF1P6UZw
135,#CPA-JA,2025 Bowman Draft Jamie Arnold Chrome Auto 1st Prospect #CPA-JA Athletics,$66.00,"Feb 28, 2026",https://www.ebay.com/itm/127701150498?_skw=2025+bowman+%23CPA-&epid=19090176414&itmmeta=01KJKYN48Z2JVTBZV26YXN4JVF&hash=item1dbb94eb22:g:~CEAAeSwuzBpnLks&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xCZvHmj9HUdYTr2cJDGJtDnJH1z592EYKvvE%2BAxCzbxcQIdLrahrmXkgnWryVqbsry0ng2JYWtKf5xFkliW4k%2FY03QutHHtAognmldVx%2F2RH0Jsi05pOUXw1qObh20OKjoEj9I%2FFzen5b0v9SGmjJQAChKAqOwHnI2fNpproX4F45H2xUHccWADUqaJN3CKC7A69ZZjh%2Fe9OFrEdjn3GeZ04camOiT7g8WPVUN0Pc62QXnWz8JKYyJDl0hvKcMgJoazjr6L164lkilSF3YwzgXb7e9hIBP0YdYlSptObtvoCg%3D%3D%7Ctkp%3ABk9SR5rF1P6UZw
136,#CPA-MS,2025 Bowman Draft Miguel Sime Jr. Chrome Auto 1st Prospect #CPA-MS Nationals,$9.50,"Feb 28, 2026",https://www.ebay.com/itm/376986845814?_skw=2025+bowman+%23CPA-&itmmeta=01KJKYN48ZJT9R63TM7GB794G9&hash=item57c62ac276:g:yBoAAeSwTLlpnLj0&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xCfu0YhbPNVy87EjZ2Pw3Io%2Bqu9ow5QizlVrhyOXAvBpLJoAqjyo323vheDSMaVVTmYDYPSSOUbKCAAjCjcMOw7EZxnJuheX67fvvNby4nvvkmQAzcCF7SmEs8cW0vtHRBJUvCStp9qTezhYN17MVbMGUG8uuMdoeTrx6i%2BNJvbXpq6k46nNq8RQe9Jbf2j0V9qFO3Q6BSuWEZipIH%2FqJAnO6vHWARsQEov%2FKFivQ8F7tngPn8FuPZD61gkI4Qnbak%3D%7Ctkp%3ABk9SR5rF1P6UZw
137,#CPA-DM,2025 Bowman Draft Dean Moss Chrome Prospect Auto #CPA-DM Rays,$8.50,"Feb 28, 2026",https://www.ebay.com/itm/376986845800?_skw=2025+bowman+%23CPA-&epid=15090161823&itmmeta=01KJKYN48ZJ7H9TR71VR9WCDN6&hash=item57c62ac268:g:I64AAeSwum9pnLjz&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xB5lT3mQtG0AgJ6nnBZWc4ycK65no2uiX02R5xM%2FMfXT%2BynRjnGI00BeEpuQNGy%2FQ0lpxU3weFwQfVTofVs15xVkDCEodUG2Jz47bBSf8Qack34WosmLTN%2BtEVmwFoAPF69OX7Jv0RhV6Wnyg0dTBgFOo5HSHPoetRxBo%2BYlc2637%2B6lXq0b29xWJX6dHURO5zj1HMyMxZ6Gol9jNo3yu%2BX2DuUyCWwEliyKlP5aCej03npNQKmjOwTooKVH9m%2FNSNFTLZcKdpcfFjss2Xq8yqu0nLrUgUZseGyo0bOZXrNzQ%3D%3D%7Ctkp%3ABk9SR5rF1P6UZw
138,#CPA-AJ,2025 Bowman Draft Antonio Jimenez Chrome Auto 1st Prospect #CPA-AJ Mets,$5.26,"Feb 28, 2026",https://www.ebay.com/itm/376986845803?_skw=2025+bowman+%23CPA-&itmmeta=01KJKYN48ZDGPWH49PS9N1GWX8&hash=item57c62ac26b:g:D9EAAeSwdzRpnLh7&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xD75xlE0Oj50N%2Bee6sQh6DVU9Fnng%2FijmT1rSyD9sD0HnKhgHknvsYrOGhTrVq8dBLvHO9nzaakmAUHzU9r9a5XIuvSJO9QvfB%2FUe%2FQRx2mGNGSHhwdyMS8lx5NCAZTb3OUaQ5RhcHGvH17G%2BLr8rlhGeIBuRBkIp7LYwKxB%2BYs154P4nAxwExsu%2BacdU2Cm%2Bq7931oJyjGI1FYT7pkZfpWAqZ7n9Bgtt9v7LzMIqeh%2F%2Bldx7M2wD6NEsSN57JbU5Vs5EnMXf9zW5ymWl2O%2Fz%2FPGDVow1BTMzVwt7lld24xoQ%3D%3D%7Ctkp%3ABk9SR5rF1P6UZw
139,#CPA-XN,2025 Bowman Draft #CPA-XN Xavier Neyens 1st Prospect Chrome Auto BJLB,$33.09,"Feb 28, 2026",https://www.ebay.com/itm/397637586983?_skw=2025+bowman+%23CPA-&itmmeta=01KJKYN48ZZF52XRSKPKFQQRB2&hash=item5c950c1027:g:tTkAAeSwiqxpmvxp&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xC4ek5o7u46aQ2ECO9bVcw2U4WXQSZdjkN9gaHM1MVtCIYEVsp89ScGt8aZffY0%2FWQQou6txlTBGhHwN3hjjDP5QTPSzU7ivXXlm0urTcl%2B1gz8wb3NbnKIQBqRRy7lPZauPzq%2BeJQibC8Csca6C9Q2N6QNu3uHPv5U2YV%2F159LkwQlW8Q0UDZ1%2Fyj3Elp%2Fd5lcVhNyQTqQPXatDv92oP3oiSgMqTTQHMwugJyOeUiO7ue9c1w6j5M28uGHwbLCVZqJaT9pwrg9AOOVdwq0kMODPZ72cGtREOidqF1GnD8dBQ%3D%3D%7Ctkp%3ABk9SR5rF1P6UZw
140,#CPA-LHO,2025 Bowman Draft #CPA-LHO Landon Hodge 1st Prospect Chrome Auto BJLB,$3.75,"Feb 28, 2026",https://www.ebay.com/itm/397637584742?_skw=2025+bowman+%23CPA-&itmmeta=01KJKYN49078HNQDZGE7S2G4SZ&hash=item5c950c0766:g:25kAAeSwGjNpmvw4&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xBn8JIQLZHgO6n3tNP7ZHfAjFWAlV1fogDA9j3wZBTPqKH7JKCXlZ2bZENlh19e%2B9z73XABDg7aSjK%2B1NQqbuMpXBCd5huW7VvRuelbYafhh6YUqtVwA%2BHjhjai7tDIw1H%2BCZ4kr8%2BAyh8GoUaanGywMTIZTMLkIG3AGzr3KtdjQsG5QTCB5BAo2Ua1STJnNhInAJG8WaqX2D2vQY%2F2jzw19CuB95uH4OsPIPFq1YjpL0gwksZQAkA%2F3QSCKHyqsPc%3D%7Ctkp%3ABk9SR5rF1P6UZw
141,#CPA-NSN,2025 Bowman Draft #CPA-NSN Nate Snead 1st Prospect Chrome Auto BJLB,$2.80,"Feb 28, 2026",https://www.ebay.com/itm/397637582324?_skw=2025+bowman+%23CPA-&itmmeta=01KJKYN49074RC5V9H80Q206DC&hash=item5c950bfdf4:g:WaIAAeSwcPZpmvwB&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xCdGV14GtBdajqtsdtHIPC4nEuYyll6A38Zi%2Fn3X5aHVBQRDCXf4KNW8lwObf0cZ%2F%2BAqz6dGYbbN3o71XiAWma8Tze92vxthCpV6rU4Jni8mvXhtrNPivVyEvanv8Eup9qedx%2BZ7ILRU0N%2FWc51dQ7SjD%2FAAfBJqm2XxVJQNaEGy0%2BW9VIdridWjeYhCbydFzplQKYCMJzFHBeyI6O6VD0lY%2FKQafJJEMMQ7%2FFpqNGv%2BDTt5%2BLbeZnvZ%2FmetKybd9k%3D%7Ctkp%3ABk9SR5rF1P6UZw
142,#CPA-MW,2025 Bowman Chrome 1st Bowman Auto Matt Wilkinson Cleveland Guardians CPA-MW,$3.25,"Feb 28, 2026",https://www.ebay.com/itm/188072790085?_skw=2025+bowman+%23CPA-&epid=27079911707&itmmeta=01KJKYN490JWNCVW6V059Q1H39&hash=item2bca030845:g:6eMAAeSwqutplkHJ&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xBD9qU0BJGwdYDa3vr0S6juC%2BNrbXCTTbEuFR7E9Hru%2Fm4dQrd9E9zc2In4r2bc7xQUHFLBpx2Xhp2HOVi6VTBKpA%2BwdoVOd5K%2BRI5rd50lOZpllxu035b9ATx8XEryZItNWfO96mx%2Fl6mQfnm%2FFQCaBEwM3y6ZiB3Uk3HnIpP15vFw0Zn1EHD7zLEDj7Wt25DuGTcCmnhl3nCxsKc9m49Aocx1pEtqkxixSOu2Bx57AmF%2B%2F6rVw%2BT6SAKJPJ%2BKTd4%3D%7Ctkp%3ABk9SR5zF1P6UZw
143,#CPA-EHE,2025 Bowman Draft #CPA-EHE Ethan Hedges 1st Prospect Chrome Auto BJLB,$2.80,"Feb 28, 2026",https://www.ebay.com/itm/397637579304?_skw=2025+bowman+%23CPA-&epid=16090536937&itmmeta=01KJKYN490ZZQ6MWN5NGFT3FGY&hash=item5c950bf228:g:sxAAAeSwT6hpmvvK&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xA3P7n2%2BqaK7jW4EZv%2FHGf5RTxm9LQ%2BhQZi9SGzHQbKT52fPjiCWabQbmI0uBdhKoA%2Bzz3rKNNZkV%2Fo6O4whm6jf5rdTZj1QXruF3Jl%2FqEZbiaTcrL8RwqLyq7QstaKHmIgSZjlKyzA8j66ugfX25ekzMNw6JRlpOdSIi8ndUEwMczPLknrGtPvD56jPv7xbBJEiQzTacD3KB%2B0xAQY7CG8%2Bvi0jCxq24MWbTFTSUbtOk%2Fb0eXzJtmuomrlbkGf5OplVs3hRL%2FLOAoFtwnIOxMlhCQxraaVViJGBnM17icKFg%3D%3D%7Ctkp%3ABk9SR5zF1P6UZw
144,#CPA-CD,2025 Bowman Chrome 1st Charles Davalan Auto CPA-CD,$20.63,"Feb 28, 2026",https://www.ebay.com/itm/336457232482?_skw=2025+bowman+%23CPA-&itmmeta=01KJKYN490MEHXN92C0QVBAE0A&hash=item4e5669f062:g:kowAAeSw9cNpo3Lq&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xAdmFYhpDuNBb%2BUmsNw7jL%2BBD3lJgHNTrOT3hr0ZTg3O4huP8Nuea0covnlcgH8mCyUF4YmaaCn56HFh5owkrIvCG7eIO8i2%2BUclKn719Wap%2BY8os%2Fv7%2B%2FUhrc9WitoRZvFwAsCmJzTy6WnKXhq5f8tb6G0R45n%2B%2FeXbPAze7qeOgsstWDN%2BLY8R2s1kwFDTY5zo%2BTLAD%2BHcE5lrtSXRtTFY%2B3SPBaReYXNhkppTbib3yJv3GJA6zol8EBg5FTV%2BJc%3D%7Ctkp%3ABk9SR5zF1P6UZw
145,#CPA-JY,2025 Bowman Draft #CPA-JY Jordan Yost 1st Prospect Chrome Auto BJLB,$11.50,"Feb 28, 2026",https://www.ebay.com/itm/397637565316?_skw=2025+bowman+%23CPA-&itmmeta=01KJKYN4901XH1NQE61H8KY48R&hash=item5c950bbb84:g:7rAAAeSwiW9pmvtV&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xDY7TxCQfBgWXN2WeAJ%2FZFiePTYfz34zPpknfJOttDhAbPociw0ZVGCdqWQBXyywyukN3zbAhC3bEmAuHQAQP%2B2bVbNiRrVqYkhyEO4vxCZ21DIKZGLm%2BOcEuUmHM%2Fb2zDiwhBVg6Als7PbtDXekSvH10yWA%2FPOpIrw78B8PRBl4HQk0pdsqshArPE3UjyDBd7PxQq14PYil1q67l4oIrnZBQgny%2FqBQfiaZ9FA3xesHErNatEYYGWZ5QA6YQ02VFo%3D%7Ctkp%3ABk9SR5zF1P6UZw
146,#CPA-ML,2025 Bowman Draft #CPA-ML Michael Lombardi 1st Prospect Chrome Auto BJLB,$7.51,"Feb 28, 2026",https://www.ebay.com/itm/397637556462?_skw=2025+bowman+%23CPA-&epid=20090158610&itmmeta=01KJKYN490C3RJ484EZATJ9SQV&hash=item5c950b98ee:g:M0UAAeSwFGlpmvsj&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xCHvDTm8DqNF5AUYxFua9VOcvvJw7SviuFzuyej2JLn2t32MQZ7vqlYJGFPEou5VurfH5cy9wbX2tZKB902MP%2FLPnRAitbQ3tFu%2BvVvH5pUEaQx7VhiJfyvw%2FolX3YkqqMTp3t27YuCEB7K4PT2TIYS5JrDZhGgq147yvJbEKD05DrvR%2Fkj%2BEiNt%2F9HfEY%2Bavc34%2BmCeT3LV1COUhA%2BFh4ul%2FKI4TNNuE9StgfcnjyWfEMeqAsubZ7go%2FPULrmX1NFiNX7afNHuZgmMxXTY7chNe9x7zNVKr6MqFKwcRSoGrg%3D%3D%7Ctkp%3ABk9SR5zF1P6UZw
147,#CPA-JM,2025 Bowman Draft #CPA-JM JB Middleton 1st Prospect Chrome Auto BJLB,$3.01,"Feb 28, 2026",https://www.ebay.com/itm/397637550610?_skw=2025+bowman+%23CPA-&itmmeta=01KJKYN4907YNRWEG72G2076M3&hash=item5c950b8212:g:FwEAAeSwKBBpmvqM&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xCm88rN5w5Y8YaRpZbhigrXFoKZrSlB%2FLI1rcf666IfmhZXSp8AWs37iCeR9wh9HZyP4mt5oL20okrwdR%2FbuxwvdcZE7of3lBzCwFaBsOk%2BOyUNAoEvor69bD8q0eyPuTzqFMws0%2BPpuRH%2BeC8XgCAZZGtYtxG%2B%2FvNlJF4I7pKrUwKN24Btigczuaob%2BCQLrw%2BgO%2BLib83eRLZp4OtE9OIOS%2B%2F%2BwkLTgxEI2anDu0lle3tDBz6qOAxKAtzaWMSHPRw%3D%7Ctkp%3ABk9SR57F1P6UZw
148,#CPA-RW,2025 Bowman Draft Ryan Wideman #CPA-RW Chrome Auto Purple Refractor,$18.50,"Feb 28, 2026",https://www.ebay.com/itm/257372406776?_skw=2025+bowman+%23CPA-&itmmeta=01KJKYN490M4WPSTK96B4YT5T4&hash=item3bec9743f8:g:444AAeSwZUFpmlfx&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xDslg4Pwema2oRA864zO93BIm6yaXxomW69zh4WLGRD%2F2yTkWdLGCDX2W7I5n9waJthBHxp%2F4GwWP81EtyMAE23QlJsY3li7Vmxe2Y9mgszclBQAcA7Hs7UxF%2B3o56XwKMCLW3avvqjD3jSHOonvsHc7oBopJacTxOqJFQEzSr6wQZWfcKAgEBD%2FaLe7Sfh5HVDDFP%2BA0pvHs0dqj1WW0FVWV3I%2F%2BG9%2FXRnOjDHj%2BbjxSpa46BV76HmzgV3P1bf5SA%3D%7Ctkp%3ABk9SR57F1P6UZw
149,#CPA-PK,2025 Bowman Draft #CPA-PK Peter Kussow 1st Prospect Chrome Auto BJLB,$8.50,"Feb 28, 2026",https://www.ebay.com/itm/397637549515?_skw=2025+bowman+%23CPA-&itmmeta=01KJKYN490ARJKKYHZQ2D801H5&hash=item5c950b7dcb:g:~1kAAeSwBWNpmvpS&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xDQO%2F7hlnnwyCNMKTvrwfl6RxkjzEjUWXrHCmzNYj3cttc6pU9bgDMC7GiLzucwhkD6R6PenyjI0WlPoCRanEmT2Z6Qei%2BFM4T7tFnm0nBIwg0JDDr4sWyRd3YbueaL7SeXJ9k1W9tAZPpcURkqRZZsaQ%2FGyXy5%2BA3RrQJmmYZ4L95l1SGW0XsNhWVzx%2FkwOOvPhsE3a%2FhOLs5uSn%2Bhy1YyhbaLkrxvH%2FXhy%2F%2BmIl2n6X%2Fvmb%2FfOy%2Bnm0RHt7ctqfyqCwz0VqtSdFZyjH%2BcypRJOIm3zniipINOhTrk3%2Fw%2FtQ%3D%3D%7Ctkp%3ABk9SR57F1P6UZw
150,#CPA-CE,2025 Bowman Draft #CPA-CE Conor Essenburg 1st Prospect Chrome Auto BJLB,$8.50,"Feb 28, 2026",https://www.ebay.com/itm/397637546864?_skw=2025+bowman+%23CPA-&itmmeta=01KJKYN490G2G3JX9NYTTVFANW&hash=item5c950b7370:g:Q8gAAeSwhSNpmvn~&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xCEcqFwj%2BbPxytWm%2BWsJHShAQ2Vsqdw%2B5tq%2Fg5I2A13xn%2FQVrJY00Blb7HMXfYRzVxSSl%2FfcFELxhYGx5443pErJrp%2Fu8bPlegHp6pgge06Y0zq0dWiQi7Ur1%2BGFXZNk6fk2ddnoRoDq1z8k8tzyq1SLMbf%2B8k1p4BnuW1wvxary8SY25pUL5esqnMj%2F6wLznurARjCb%2Fv8MbIq1hcBM0ErfS1G67K9mVHpDtex1JGjVuByJLDMbfNxv06wL3DCOhxYSUVvjAV%2FOFPw8Raly68BpEdTY0OK7elUkE42Q5uG3A%3D%3D%7Ctkp%3ABk9SR57F1P6UZw
151,#CPA-TF,2025 Bowman Draft - Chrome Prospect Autographs Tanner Franklin #CPA-TF Blue Wave,$50.00,"Feb 28, 2026",https://www.ebay.com/itm/227230983205?_skw=2025+bowman+%23CPA-&itmmeta=01KJKYN490A8ZGQ4VQZKXA0VZA&hash=item34e805a425:g:VysAAeSwxhNpnhv3&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xAP4H8a%2B7oZFK9q%2FHwAWty9X0qpxovOoZRlqi4FRlxiC8NO9fTlUtPnpiFvEshLmv%2FbUuRUSnaFEwj0NeE2IeEj%2BwcaQD78xtv4Q4k%2BOhLbdPQOiBfG4FOM1eiuJuTufmIMuYJGBTx75eeFxWGkRMPmTqRsMYRLKnhN%2BG%2FyncOlNnGRjo182wnzR%2FJRSuLaKCfIvZju6HqUnC%2FWZRxcNd7ONnTnHVjr2%2FpLeSSIcN%2FQ4e4PuxDXaqMnk%2FxBoNUP40w%3D%7Ctkp%3ABk9SR57F1P6UZw
152,#CPA-ECA,2025 Bowman Draft #CPA-ECA Easton Carmichael 1st Prospect Chrome Auto #2 BJLB,$2.80,"Feb 28, 2026",https://www.ebay.com/itm/397637544390?_skw=2025+bowman+%23CPA-&itmmeta=01KJKYN490AC0PRCCRMM3FPWGM&hash=item5c950b69c6:g:6H8AAeSwG1Jpmvm-&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xBAgn%2FXRjQURmp%2B%2Bw97OVm4csAziN4t3TTuQNg%2B56oJimSQSbBjzdqlMV9n080AEGT%2F2NYgFfSh8Xfez65n6sV1Y%2BF9EoEh%2BXdCu7F2mNE6wx%2BCSl6Rwv83YtxkZQWtrWd9lpuXrcimJoPfS4bHQr34e2394CJ3VB%2FPfKQspOxgp3n7xc05%2BNcRbW0cAgr%2B08%2FtJMzimEyKyUX2%2F07xze%2Bx4CqxYYZuCFQtdpiAhpF4lC7MWOcg2KAV7fLUhjuKNqM%3D%7Ctkp%3ABk9SR57F1P6UZw
153,#CPA-ECA,2025 Bowman Draft #CPA-ECA Easton Carmichael 1st Prospect Chrome Auto #1 BJLB,$6.00,"Feb 28, 2026",https://www.ebay.com/itm/397637543727?_skw=2025+bowman+%23CPA-&itmmeta=01KJKYN4907VD40KCN462QPKVY&hash=item5c950b672f:g:6ZIAAeSwmvdpmvmd&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xCa1vBXuwNpKR1JFzQlsqbZy5uy14GQtoQX47OWub0k2aBo7wYMpmHlMVTk3IwE5HWkFYcbp5DKP1ycpL3nR8Vw1Us8AKUBeSKHDnx%2FBZ%2BKuZnINhnk%2Bfu9mfCxpzaf7mRvDClBB68vBWVPgiG6G1U%2F8Uuh%2Fwxqgu3c8pLodoCcbE9jz9qZ%2BRVmbMS9L9geMtpw1Th6stgaNok5OzOqtC9fAa8kw3pSKC8INlQpfhHjen3kAFxNEvrqT70Cj8O2%2BKbcLGqD4gQAAlAprchjuH9Em4j1WL32rffQQbyvNVo4Yg%3D%3D%7Ctkp%3ABk9SR57F1P6UZw
154,#CPA-EW,2025 Bowman Draft Eli Willits Chrome Auto 1st Prospect #CPA-EW Nationals,$164.00,"Feb 28, 2026",https://www.ebay.com/itm/376986844607?_skw=2025+bowman+%23CPA-&epid=18090188466&itmmeta=01KJKYN490SW7V2WH551Q5ES2P&hash=item57c62abdbf:g:~ywAAeSwHbtpnLg3&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xCGzv6veIOTSFJu%2FYxbIVHNHgdcWHabynXxdFvNQxVvnI91VZoWM67zHC69ecgD%2FgT90OG5oSPE4R%2FHrUk4vNu6gdMUX6h7%2FRfW7S6ww3wB5i5KzPkL90EzdudavU3VUS792WGyw15nifPszklAlzs43ugquWalTmbyAT7J0AeIZcpu65HZQtWEUiHWuU4xK%2Bg1Z5mjiFZAzBrI1q%2B%2BPd6%2FeQFWb0rXmTVR1Tg%2BgnsuwrYte0iHOQKSWGesVHWBmA0%3D%7Ctkp%3ABk9SR6DF1P6UZw
155,#CPA-SG,2025 Bowman Draft Sean Gamble Chrome Auto 1st Prospect #CPA-SG Royals,$36.00,"Feb 28, 2026",https://www.ebay.com/itm/127701149502?_skw=2025+bowman+%23CPA-&itmmeta=01KJKYN490DVGBA8Q4RDKSNSBP&hash=item1dbb94e73e:g:wtsAAeSwCBhpnLgy&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xB2DVUiPGb%2BOXKkgNufOwGGvgzKfgzTopvPmZa66yWNigvd4TayR3YaYUZmbFaeSr%2Bp4QBoBIYKxyfXgzkhRctLNWM%2FZ0hqgu63S0f1hrE5LXZ9j4szGEe9AKK5ndgZ3hza4l830zpq%2BBVMqgDf38C2G5iQydP4sh%2BG6Ho6Filc4kvyxdRX%2FDy5r3bU8HaSUQHWON16c1gnGNl0ZBIQ0w%2FoLYQ0OZ8ptZvtAIMqZFwZ8ZHjmy1xN4RwkyJg7GkWyZVu%2B1gM5j7O8Hx5rstUqO43E3WKJd4YRcedOKZIOu0j5g%3D%3D%7Ctkp%3ABk9SR6DF1P6UZw
156,#CPA-NSA,2025 Bowman Draft Nolan Sailors Chrome Auto 1st Prospect #CPA-NSA Royals,$5.50,"Feb 28, 2026",https://www.ebay.com/itm/376986844612?_skw=2025+bowman+%23CPA-&itmmeta=01KJKYN490JMP625C2VR4TJ8TV&hash=item57c62abdc4:g:AtIAAeSwAB5pnLgz&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xAfELu3HgSzgASSfV9A5SPkc3DAkAtUQuZhL%2FqOxjPoYEjnROc5kmJ%2FfAkjJb6u8QCsE5xlXf2FM%2BnSur%2F8LF065SvjDfiXNoraIVipQbeFIewDjaiyU6MAYkYe0XsdwwiYejG2pLLh56dqhjs0kQNEtVCI4SiexlBxghW4pjemVa6PGgiQCUE7SHkzRMvl%2BhA9S0wgAfKkX6QFJa%2BDWv4JXoLTkg7TbOQUctcFzRtO3d9BkcVJcMU5PViBxfxa9jI%3D%7Ctkp%3ABk9SR6DF1P6UZw
